period,stateid,stateDescription,sectorid,sectorName,price,sales,price-units,sales-units
2022-06,KY,Kentucky,RES,residential,13.16,2344.68515,cents per kilowatthour,million kilowatthours
2022-06,KS,Kansas,RES,residential,14.38,1448.26046,cents per kilowatthour,million kilowatthours
2022-06,IA,Iowa,RES,residential,15.06,1267.71599,cents per kilowatthour,million kilowatthours
2022-06,IN,Indiana,RES,residential,14.41,2924.81644,cents per kilowatthour,million kilowatthours
2022-06,IL,Illinois,RES,residential,16.58,4444.20179,cents per kilowatthour,million kilowatthours
2022-06,ID,Idaho,RES,residential,11.32,644.20107,cents per kilowatthour,million kilowatthours
2022-06,HI,Hawaii,RES,residential,44.31,224.56373,cents per kilowatthour,million kilowatthours
2022-06,GA,Georgia,RES,residential,15.07,6175.89162,cents per kilowatthour,million kilowatthours
2022-06,FL,Florida,RES,residential,13.85,13111.16659,cents per kilowatthour,million kilowatthours
2022-06,DC,District of Columbia,RES,residential,13.82,225.95654,cents per kilowatthour,million kilowatthours
2022-06,DE,Delaware,RES,residential,13.34,417.58222,cents per kilowatthour,million kilowatthours
2022-06,CT,Connecticut,RES,residential,25.25,1042.16104,cents per kilowatthour,million kilowatthours
2022-06,CO,Colorado,RES,residential,14.29,1810.53292,cents per kilowatthour,million kilowatthours
2022-06,CA,California,RES,residential,28.16,7600.56372,cents per kilowatthour,million kilowatthours
2022-06,AR,Arkansas,RES,residential,12.78,1667.65074,cents per kilowatthour,million kilowatthours
2022-06,AZ,Arizona,RES,residential,13.21,4415.54445,cents per kilowatthour,million kilowatthours
2022-06,AK,Alaska,RES,residential,24.11,138.42254,cents per kilowatthour,million kilowatthours
2022-06,AL,Alabama,RES,residential,14.64,3246.49856,cents per kilowatthour,million kilowatthours
2022-06,OK,Oklahoma,RES,residential,13.02,2499.42823,cents per kilowatthour,million kilowatthours
2022-06,OH,Ohio,RES,residential,14.15,4678.33579,cents per kilowatthour,million kilowatthours
2022-06,ND,North Dakota,RES,residential,13.14,321.92757,cents per kilowatthour,million kilowatthours
2022-06,NC,North Carolina,RES,residential,11.33,5720.5855,cents per kilowatthour,million kilowatthours
2022-06,NY,New York,RES,residential,22.36,4263.37621,cents per kilowatthour,million kilowatthours
2022-06,NM,New Mexico,RES,residential,13.87,710.19131,cents per kilowatthour,million kilowatthours
2022-06,NJ,New Jersey,RES,residential,17.13,2787.00783,cents per kilowatthour,million kilowatthours
2022-06,NH,New Hampshire,RES,residential,22.67,365.22265,cents per kilowatthour,million kilowatthours
2022-06,NV,Nevada,RES,residential,13.16,1581.21929,cents per kilowatthour,million kilowatthours
2022-06,NE,Nebraska,RES,residential,11.46,902.82641,cents per kilowatthour,million kilowatthours
2022-06,MT,Montana,RES,residential,11.56,367.88429,cents per kilowatthour,million kilowatthours
2022-06,MO,Missouri,RES,residential,13.52,3328.5802,cents per kilowatthour,million kilowatthours
2022-06,MS,Mississippi,RES,residential,12.39,1831.79691,cents per kilowatthour,million kilowatthours
2022-06,MN,Minnesota,RES,residential,15.1,1919.25998,cents per kilowatthour,million kilowatthours
2022-05,VA,Virginia,RES,residential,12.82,3118.69741,cents per kilowatthour,million kilowatthours
2022-05,MI,Michigan,RES,residential,17.94,2584.36489,cents per kilowatthour,million kilowatthours
2022-05,MA,Massachusetts,RES,residential,23.72,1408.67267,cents per kilowatthour,million kilowatthours
2022-05,MD,Maryland,RES,residential,14.17,1859.19302,cents per kilowatthour,million kilowatthours
2022-05,ME,Maine,RES,residential,25.67,353.65399,cents per kilowatthour,million kilowatthours
2022-05,LA,Louisiana,RES,residential,12.22,2389.13934,cents per kilowatthour,million kilowatthours
2022-05,DE,Delaware,RES,residential,14.29,339.40319,cents per kilowatthour,million kilowatthours
2022-05,CT,Connecticut,RES,residential,24.8,922.88105,cents per kilowatthour,million kilowatthours
2022-05,CO,Colorado,RES,residential,13.67,1458.34031,cents per kilowatthour,million kilowatthours
2022-05,KY,Kentucky,RES,residential,12.85,1843.05034,cents per kilowatthour,million kilowatthours
2022-05,HI,Hawaii,RES,residential,43.31,223.8929,cents per kilowatthour,million kilowatthours
2022-05,GA,Georgia,RES,residential,14.19,4723.07084,cents per kilowatthour,million kilowatthours
2022-05,FL,Florida,RES,residential,13.52,11237.79759,cents per kilowatthour,million kilowatthours
2022-05,DC,District of Columbia,RES,residential,14.83,170.95509,cents per kilowatthour,million kilowatthours
2022-05,KS,Kansas,RES,residential,13.98,1050.83984,cents per kilowatthour,million kilowatthours
2022-05,IA,Iowa,RES,residential,14.19,1043.91724,cents per kilowatthour,million kilowatthours
2022-05,IN,Indiana,RES,residential,14.93,2335.99712,cents per kilowatthour,million kilowatthours
2022-05,IL,Illinois,RES,residential,15.02,3557.28214,cents per kilowatthour,million kilowatthours
2022-05,ID,Idaho,RES,residential,10.25,635.13654,cents per kilowatthour,million kilowatthours
2022-05,NE,Nebraska,RES,residential,11.12,719.36309,cents per kilowatthour,million kilowatthours
2022-05,MT,Montana,RES,residential,11.17,418.27518,cents per kilowatthour,million kilowatthours
2022-05,MO,Missouri,RES,residential,11.4,2498.08803,cents per kilowatthour,million kilowatthours
2022-05,MS,Mississippi,RES,residential,12.87,1338.02728,cents per kilowatthour,million kilowatthours
2022-05,MN,Minnesota,RES,residential,14.6,1640.83587,cents per kilowatthour,million kilowatthours
2022-05,CA,California,RES,residential,27.21,6186.95556,cents per kilowatthour,million kilowatthours
2022-05,AR,Arkansas,RES,residential,12.4,1246.56997,cents per kilowatthour,million kilowatthours
2022-05,AZ,Arizona,RES,residential,13.15,3244.68055,cents per kilowatthour,million kilowatthours
2022-05,AK,Alaska,RES,residential,24.13,150.02935,cents per kilowatthour,million kilowatthours
2022-05,AL,Alabama,RES,residential,14.13,2494.73321,cents per kilowatthour,million kilowatthours
2022-05,US,U.S. Total,RES,residential,14.89,110070.73408,cents per kilowatthour,million kilowatthours
2022-05,PACN,Pacific Noncontiguous,RES,residential,35.62,373.92226,cents per kilowatthour,million kilowatthours
2022-05,PACC,Pacific Contiguous,RES,residential,20.52,10444.04111,cents per kilowatthour,million kilowatthours
2022-05,MTN,Mountain,RES,residential,12.66,8351.4465,cents per kilowatthour,million kilowatthours
2022-05,WSC,West South Central,RES,residential,13.03,18913.78941,cents per kilowatthour,million kilowatthours
2022-05,ESC,East South Central,RES,residential,12.91,8548.2628,cents per kilowatthour,million kilowatthours
2022-05,SAT,South Atlantic,RES,residential,13.32,29262.50013,cents per kilowatthour,million kilowatthours
2022-05,WNC,West North Central,RES,residential,12.87,7634.22045,cents per kilowatthour,million kilowatthours
2022-05,ENC,East North Central,RES,residential,15.29,13750.35883,cents per kilowatthour,million kilowatthours
2022-05,MAT,Middle Atlantic,RES,residential,18.1,9380.27622,cents per kilowatthour,million kilowatthours
2022-05,NEW,New England,RES,residential,23.73,3411.91639,cents per kilowatthour,million kilowatthours
2022-05,WY,Wyoming,RES,residential,11.5,207.09626,cents per kilowatthour,million kilowatthours
2022-05,VT,Vermont,RES,residential,20.25,153.20268,cents per kilowatthour,million kilowatthours
2022-05,UT,Utah,RES,residential,10.48,765.7922,cents per kilowatthour,million kilowatthours
2022-05,TX,Texas,RES,residential,13.34,13439.90599,cents per kilowatthour,million kilowatthours
2022-05,TN,Tennessee,RES,residential,11.89,2872.45197,cents per kilowatthour,million kilowatthours
2022-05,SD,South Dakota,RES,residential,12.56,354.64847,cents per kilowatthour,million kilowatthours
2022-05,SC,South Carolina,RES,residential,13.46,2486.58534,cents per kilowatthour,million kilowatthours
2022-05,RI,Rhode Island,RES,residential,19.93,234.28575,cents per kilowatthour,million kilowatthours
2022-05,PA,Pennsylvania,RES,residential,15.07,3623.73992,cents per kilowatthour,million kilowatthours
2022-05,OR,Oregon,RES,residential,11.65,1430.98275,cents per kilowatthour,million kilowatthours
2022-05,WI,Wisconsin,RES,residential,16.13,1648.67712,cents per kilowatthour,million kilowatthours
2022-05,OK,Oklahoma,RES,residential,12.28,1838.17412,cents per kilowatthour,million kilowatthours
2022-05,OH,Ohio,RES,residential,13.54,3624.03756,cents per kilowatthour,million kilowatthours
2022-05,ND,North Dakota,RES,residential,11.92,326.52791,cents per kilowatthour,million kilowatthours
2022-05,NC,North Carolina,RES,residential,11.68,4626.27705,cents per kilowatthour,million kilowatthours
2022-05,NY,New York,RES,residential,21.86,3604.33317,cents per kilowatthour,million kilowatthours
2022-05,NM,New Mexico,RES,residential,12.64,530.32623,cents per kilowatthour,million kilowatthours
2022-05,NJ,New Jersey,RES,residential,16.93,2152.20312,cents per kilowatthour,million kilowatthours
2022-05,NH,New Hampshire,RES,residential,23.02,339.22025,cents per kilowatthour,million kilowatthours
2022-05,NV,Nevada,RES,residential,13.55,1091.79924,cents per kilowatthour,million kilowatthours
2022-05,WV,West Virginia,RES,residential,13.96,700.52061,cents per kilowatthour,million kilowatthours
2022-05,WA,Washington,RES,residential,10.37,2826.1028,cents per kilowatthour,million kilowatthours
2022-04,SD,South Dakota,RES,residential,11.96,406.99042,cents per kilowatthour,million kilowatthours
2022-04,OR,Oregon,RES,residential,11.29,1623.76293,cents per kilowatthour,million kilowatthours
2022-04,OK,Oklahoma,RES,residential,12.24,1389.70892,cents per kilowatthour,million kilowatthours
2022-04,OH,Ohio,RES,residential,13.01,3529.99811,cents per kilowatthour,million kilowatthours
2022-04,ND,North Dakota,RES,residential,10.5,406.55066,cents per kilowatthour,million kilowatthours
2022-04,NC,North Carolina,RES,residential,11.8,3743.02233,cents per kilowatthour,million kilowatthours
2022-04,NY,New York,RES,residential,21.06,3536.87642,cents per kilowatthour,million kilowatthours
2022-04,NM,New Mexico,RES,residential,13.43,431.15805,cents per kilowatthour,million kilowatthours
2022-04,NJ,New Jersey,RES,residential,16.97,1761.79505,cents per kilowatthour,million kilowatthours
2022-04,NH,New Hampshire,RES,residential,23.13,337.93277,cents per kilowatthour,million kilowatthours
2022-04,NV,Nevada,RES,residential,13.88,811.84648,cents per kilowatthour,million kilowatthours
2022-04,NE,Nebraska,RES,residential,10.93,703.65326,cents per kilowatthour,million kilowatthours
2022-04,MT,Montana,RES,residential,10.96,457.02648,cents per kilowatthour,million kilowatthours
2022-04,MO,Missouri,RES,residential,10.98,2299.88624,cents per kilowatthour,million kilowatthours
2022-04,MS,Mississippi,RES,residential,12.92,1130.03453,cents per kilowatthour,million kilowatthours
2022-04,MN,Minnesota,RES,residential,13.96,1689.30683,cents per kilowatthour,million kilowatthours
2022-04,MI,Michigan,RES,residential,17.76,2456.34327,cents per kilowatthour,million kilowatthours
2022-04,MA,Massachusetts,RES,residential,24.21,1491.47368,cents per kilowatthour,million kilowatthours
2022-04,MD,Maryland,RES,residential,14.11,1779.48541,cents per kilowatthour,million kilowatthours
2022-04,US,U.S. Total,RES,residential,14.57,97431.84407,cents per kilowatthour,million kilowatthours
2022-04,SC,South Carolina,RES,residential,13.48,1903.33352,cents per kilowatthour,million kilowatthours
2022-04,RI,Rhode Island,RES,residential,20.27,274.77302,cents per kilowatthour,million kilowatthours
2022-04,PA,Pennsylvania,RES,residential,14.83,3826.91222,cents per kilowatthour,million kilowatthours
2022-04,PACN,Pacific Noncontiguous,RES,residential,33.66,372.02741,cents per kilowatthour,million kilowatthours
2022-04,PACC,Pacific Contiguous,RES,residential,17.28,10441.63203,cents per kilowatthour,million kilowatthours
2022-04,MTN,Mountain,RES,residential,12.56,7128.98102,cents per kilowatthour,million kilowatthours
2022-04,WSC,West South Central,RES,residential,12.95,14501.72161,cents per kilowatthour,million kilowatthours
2022-04,AL,Alabama,RES,residential,14.1,1987.43085,cents per kilowatthour,million kilowatthours
2022-04,AR,Arkansas,RES,residential,11.95,1155.10178,cents per kilowatthour,million kilowatthours
2022-04,AZ,Arizona,RES,residential,13.14,2403.24429,cents per kilowatthour,million kilowatthours
2022-04,AK,Alaska,RES,residential,22.83,159.84067,cents per kilowatthour,million kilowatthours
2022-04,KY,Kentucky,RES,residential,12.7,1701.28812,cents per kilowatthour,million kilowatthours
2022-04,KS,Kansas,RES,residential,13.96,826.33558,cents per kilowatthour,million kilowatthours
2022-04,IA,Iowa,RES,residential,12.16,1058.42618,cents per kilowatthour,million kilowatthours
2022-04,IN,Indiana,RES,residential,14.31,2199.15292,cents per kilowatthour,million kilowatthours
2022-04,IL,Illinois,RES,residential,14.98,2890.07871,cents per kilowatthour,million kilowatthours
2022-04,ID,Idaho,RES,residential,9.82,717.06629,cents per kilowatthour,million kilowatthours
2022-04,HI,Hawaii,RES,residential,41.81,212.18675,cents per kilowatthour,million kilowatthours
2022-04,GA,Georgia,RES,residential,13.23,3695.38452,cents per kilowatthour,million kilowatthours
2022-04,FL,Florida,RES,residential,13.67,9418.52973,cents per kilowatthour,million kilowatthours
2022-04,DC,District of Columbia,RES,residential,13.72,159.15487,cents per kilowatthour,million kilowatthours
2022-04,DE,Delaware,RES,residential,13.32,333.51269,cents per kilowatthour,million kilowatthours
2022-04,CT,Connecticut,RES,residential,27.1,849.40744,cents per kilowatthour,million kilowatthours
2022-04,CO,Colorado,RES,residential,13.71,1384.87975,cents per kilowatthour,million kilowatthours
2022-04,CA,California,RES,residential,23.28,5531.39779,cents per kilowatthour,million kilowatthours
2022-04,ME,Maine,RES,residential,25.29,397.84954,cents per kilowatthour,million kilowatthours
2022-04,LA,Louisiana,RES,residential,12.25,1823.82009,cents per kilowatthour,million kilowatthours
2022-04,ESC,East South Central,RES,residential,12.77,7632.34806,cents per kilowatthour,million kilowatthours
2022-04,SAT,South Atlantic,RES,residential,13.2,24610.65001,cents per kilowatthour,million kilowatthours
2022-04,WNC,West North Central,RES,residential,12.19,7391.14917,cents per kilowatthour,million kilowatthours
2022-04,ENC,East North Central,RES,residential,14.92,12717.49589,cents per kilowatthour,million kilowatthours
2022-04,MAT,Middle Atlantic,RES,residential,17.66,9125.58369,cents per kilowatthour,million kilowatthours
2022-04,NEW,New England,RES,residential,24.43,3510.25519,cents per kilowatthour,million kilowatthours
2022-04,WY,Wyoming,RES,residential,11.05,236.2325,cents per kilowatthour,million kilowatthours
2022-04,WI,Wisconsin,RES,residential,15.51,1641.92289,cents per kilowatthour,million kilowatthours
2022-04,WV,West Virginia,RES,residential,13.22,733.17876,cents per kilowatthour,million kilowatthours
2022-04,WA,Washington,RES,residential,10.14,3286.47131,cents per kilowatthour,million kilowatthours
2022-04,VA,Virginia,RES,residential,12.66,2845.04817,cents per kilowatthour,million kilowatthours
2022-04,VT,Vermont,RES,residential,20.02,158.81874,cents per kilowatthour,million kilowatthours
2022-04,UT,Utah,RES,residential,10.52,687.52716,cents per kilowatthour,million kilowatthours
2022-04,TX,Texas,RES,residential,13.29,10133.09082,cents per kilowatthour,million kilowatthours
2022-04,TN,Tennessee,RES,residential,11.81,2813.59456,cents per kilowatthour,million kilowatthours
2022-03,CT,Connecticut,RES,residential,25.62,1021.63229,cents per kilowatthour,million kilowatthours
2022-03,OK,Oklahoma,RES,residential,11.08,1748.80859,cents per kilowatthour,million kilowatthours
2022-03,OH,Ohio,RES,residential,12.72,4270.12149,cents per kilowatthour,million kilowatthours
